Country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop,girls_boys
MDA,1995,2989.4,1.47804160093981,646.027294002257,1193.73137975331,11191.684,3.04527415451937,1648.05102295772,1.33544690442,1752995313.76689,470.0,31.3,-0.512908819,3675099.0,-0.728730883960157,1701570.837,102.142
MEX,1995,2519.7,3.32275831565591,142.874995659156,1406.74264511183,345178.377,3.74084852506128,379.937096978532,4.12223448402,286698251724.021,3760.0,38.3,1.72870804236383,92272749.0,2.27515748957172,67728197.766,97.436
MKD,1995,3006.8,0.21328835800628,198.992602859914,1273.3589884104,10839.652,5.52062150748364,862.7283061393271,4.62297870563,4449375525.5599,1710.0,24.3,0.490637785879552,1963484.0,1.32328206353494,1183980.852,98.689
MLT,1995,2508.4,3.61406160667644,111.767365296142,1876.20634920635,2695.245,7.13027777777778,424.757309551244,5.17439624576,3574740685.3341,9080.0,9.2,1.06845542685362,378000.0,1.1785270518985,343602.0,95.274
MNG,1995,736.9,0.674854417052011,581.160375289275,1172.67058983206,7924.387,3.43622586921558,1702.9490916268599,8.48416298159,1452165052.54714,460.0,83.3,0.773145482936043,2306131.0,0.702747732756626,1309882.408,122.361
MOZ,1995,652.7,2.00285617170703,977.990201600764,394.410326149035,1111.101,0.0697338530282076,172.913893120751,14.821840276,2246791389.00157,130.0,195.0,3.3444318696681,15933452.0,7.31537008475311,4174564.424,69.355
NAM,1995,205.6,4.36801511097119,126.891853837385,550.281224112121,1741.825,1.05478722888881,243.228191355532,14.420835416,3503088568.36826,2210.0,68.8,2.91780050181825,1651352.0,4.33722277838101,492102.896,103.151
NLD,1995,7769.2,2.9133809702541,160.779956287307,4576.17613195343,176309.36,11.4042276843467,400.67759100807797,11.5672427423,418969256107.604,25630.0,6.9,0.51144143721833,15460000.0,1.64420672466911,11254880.0,96.306
NOR,1995,3628.9,1.60674823789913,143.195400001404,5372.38600917431,32999.333,7.56865435779816,201.734664334711,5.49897229261,148919844677.358,32030.0,5.8,0.538142607336025,4360000.0,1.02714117071544,3217680.0,97.262
NZL,1995,5209.4,5.28135713975907,196.623031293843,4065.37322371645,26904.779,7.32421707410029,354.23802040178,25.1536464561,62795370403.8257,14940.0,8.7,1.46160139467698,3673400.0,1.60238039493359,3133410.2,98.976
OMN,1995,2675.5,0.335399751030676,177.142504105645,2891.09227613756,15933.115,7.13843481548984,437.384938920096,9.07022818982,13802600904.5003,6200.0,32.7,2.23805771297483,2232018.0,3.81245064881989,1600356.906,94.95
PER,1995,2639.3,4.76390319445757,86.5351725379152,460.448816336213,23883.171,1.00235059457141,188.37833558764999,4.78140382021,53674086051.4305,2000.0,58.8,1.78969381241086,23827163.0,2.18878214142082,16750495.589,96.165
PRT,1995,1993.8,0.588024477230682,115.15456962944,2015.69891293508,52394.096,5.22530128652638,298.51547618187504,5.91951759915,116418999601.964,10990.0,10.0,0.289638136762942,10027000.0,1.54999355471568,5123797.0,101.51
PRY,1995,2462.7,1.27947446765662,191.776891375602,818.623399887183,3964.027,0.826637179860136,193.654259908669,3.76295170335,8065811597.55476,1680.0,42.7,2.32156099448616,4795365.0,3.63533568664394,2498385.165,99.187
ROM,1995,3085.0,1.18104502386182,282.615276800596,2040.62620695737,128524.683,5.66662329703276,784.795523136728,4.64007332655,35477055618.9246,1470.0,32.2,-0.220206188008301,22681000.0,0.0765299208754811,12247740.0,101.046
SVK,1995,4114.8,0.935540940475389,313.53896444269,3314.510421584,43508.955,8.11177912312377,767.3407238335341,19.7710960496,25240261437.9085,4120.0,14.4,0.305780009709567,5363676.0,0.305780029006239,3030476.94,103.228
SVN,1995,5003.6,0.722578922222508,191.460580728677,3049.19045226131,14513.986,7.29346030150754,457.960946261193,8.31139100084,20814335344.4908,8500.0,7.3,0.0552916614444702,1990000.0,0.134374310415511,1006940.0,102.885
SWE,1995,4358.6,5.8890649868402,231.414237743357,5699.54965462575,53560.202,6.06502117540482,246.253184418618,7.9253393744,253679923737.961,26760.0,4.9,0.571212700568793,8831000.0,0.738416884014487,7400378.0,108.824
SYR,1995,1661.3,0.877446473138053,223.107241461532,857.274190555023,51558.02,3.6382433863778,946.85977327147,0.253368968061,11396706586.8263,910.0,28.4,2.6198266116672,14171130.0,3.06628999043031,7099736.13,88.668
TGO,1995,849.3,1.99854853806023,464.286432947211,383.370228114509,953.42,0.233367241938058,282.623000901851,11.2566153507,1309378704.22882,310.0,134.7,2.54560678461923,4085492.0,4.43073405947362,1356383.344,61.293
TUN,1995,1112.0,1.46604336771763,146.528161725187,647.984705554005,15735.097,1.75663935249791,397.22717670562304,1.29589210591,18030876599.3444,1820.0,37.3,1.59909781786942,8957500.0,2.77673655025194,5508862.5,92.019
TUR,1995,2037.8,0.522167204269278,120.019716333005,1045.53612474611,176705.396,3.00189330951417,344.59486854873103,1.88837537987,169485941048.035,2830.0,63.1,1.63286603336027,58864649.0,2.57123240756474,36554947.029,81.463
TZA,1995,1701.6,2.2822311631049,474.074479904978,368.082108135352,3553.323,0.118666671208519,152.83774786072098,26.8516838788,5255236879.18318,170.0,154.6,2.98120529102675,29943732.0,4.5544924129167,6138465.06,97.251
URY,1995,3190.3,0.811497222313885,93.4088340643481,797.914066540278,4591.084,1.42429812486873,166.737287614054,0.250930432446,19297663096.5506,5530.0,20.3,0.717933424291016,3223401.0,1.04997578802126,2917177.905,107.459
USA,1995,4644.7,0.787637632181402,228.985604820437,7763.36514845387,5237968.469,19.6710523175028,580.210736741517,14.8017951357,7338400000000.0,28090.0,9.5,1.19078701575582,266278000.0,1.70959499907989,205832894.0,100.025
ZAR,1995,765.7,-0.396035094231147,829.573928816962,296.809755082043,2966.603,0.0673197213112496,188.156503412765,9.9861304294,5643439262.21735,140.0,181.4,3.26865113495818,44067369.0,3.69208154883702,12515132.796,66.713
ALB,1996,2450.8,2.99015884042515,114.545753062001,454.236767560979,2016.85,0.647963742174139,163.39825418083302,5.99006390506,3013217852.57366,910.0,34.0,-0.911626779987588,3112597.0,0.517698217019263,1228230.7762,96.109
ARG,1996,2753.4,2.55320333148075,157.566965432172,1575.62102062586,129217.746,3.66189622823494,366.200925766594,5.34910834397,272149757952.0,7730.0,22.0,1.2316637089186,35287113.0,1.5468373151548,31398473.1474,102.813
AUS,1996,2129.1,1.53133040479337,205.872211600209,5403.64862650866,329259.93,17.9815373272896,685.073940481701,8.06100071131,403660849772.382,20690.0,6.9,1.32226206216352,18311000.0,1.56901025100685,15806055.2,99.718
AUT,1996,5391.6,1.9154860910605,126.5310535852,3559.87307416002,61055.55,7.66551294757567,272.46067747980203,21.4390062624,234143004938.913,29500.0,6.5,0.149503414968572,7964966.0,0.149503424403192,5240947.628,95.883
AZE,1996,1578.1,19.7458748828971,816.666019234469,1518.2030142986,31565.536,4.06615174545923,2187.24895701885,6.75303071932,3176749593.11788,400.0,78.7,1.00984797957055,7763000.0,0.625970412581841,4036760.0,106.569
BGR,1996,1908.5,1.2260533895526,438.43840956865,2746.93788894208,56691.82,6.78456438487315,1082.88346470968,4.09724369958,8890314314.92352,1160.0,22.7,-0.525186182352257,8356000.0,-0.201227752224909,5683751.2,98.812
CAN,1996,2844.2,1.56984543080305,284.937892092278,7956.97026479599,467883.531,15.7685733303226,564.670206940863,7.36108141015,613761642830.95,20220.0,6.8,1.0771646811962,29671900.0,1.53941511908291,23161885.14,99.397
CHE,1996,6879.9,1.43492026049215,108.119205058251,3466.88592027142,40025.305,5.65808665535765,176.454560489281,21.7800434214,304751566124.595,44840.0,6.2,0.467588495121448,7074000.0,0.38603353845884,5202219.6,96.313
CHN,1996,4898.0,4.6934606615725,442.657251948078,891.006929489549,3463089.131,2.84430958153669,1413.06899125232,14.3553075088,856084729312.253,650.0,40.5,1.04814151412165,1217550000.0,3.81213656287568,393025140.0,94.046
COG,1996,854.4,2.85665682628458,86.5451648828875,278.912486948947,1716.156,0.610706027291381,189.499059024131,6.78644798227,2540699674.71538,460.0,109.1,2.79341482815189,2810118.0,3.46491408223307,1595585.0004,87.862
COL,1996,2683.9,3.20262764155842,115.197998286699,785.147295309593,60523.835,1.63081543068597,239.27570573366899,20.3599264752,97160111573.337,2530.0,30.7,1.79240961087834,37112621.0,2.24528329743178,26283158.1922,101.709
CRI,1996,3483.3,3.6050136610521,93.078508870883,661.853563090106,4748.765,1.3350121377135,187.746876397771,20.7150804144,11843228352.0223,3310.0,14.8,2.51014707373564,3557095.0,3.65057283347046,2007624.418,102.472
CYP,1996,2395.4,2.49993732854637,145.150154177821,2217.65373415308,5936.873,6.79838470496761,444.96874010993497,10.9794219787371,9350212549.56895,13600.0,8.4,2.06555497412281,873277.0,2.24187003596089,594876.2924,107.473
CZE,1996,4196.3,2.31457071795936,255.140633566168,4146.61803199224,132558.383,12.85103082889,790.721528330894,15.1225466462,62010597343.9101,5350.0,9.2,-0.154993724628229,10315000.0,-0.315981158499674,7682612.0,101.796
DEU,1996,6281.8,0.263653694679187,151.727740186733,4252.96643959371,924014.327,11.2805733836312,402.442843558503,33.7318295325,2438497530543.28,30010.0,6.2,0.33016646273831,81912000.0,0.275581329380169,60008731.2,98.203
DNK,1996,6052.5,0.41935677580854,145.363914453645,4170.88179399468,68704.912,13.056805777271,455.056866099116,4.93558269394,184435821822.133,34430.0,6.2,0.648238644704559,5262000.0,0.671765329645317,4473752.4,101.244
DZA,1996,1337.9,0.575184050859387,141.044220123536,811.824181557867,96566.778,3.3545442181857,582.809780580789,6.30906026862,46941496308.2845,1540.0,55.5,1.73542366520084,28786855.0,3.0834398208701,16339418.898,89.721
ERI,1996,264.9,5.29198936809366,424.534485201781,320.955214439647,348.365,0.106761658539216,141.215981881975,4.87376625853,693535954.190067,200.0,110.0,1.56015369891901,3263016.0,2.99558504408733,549491.8944,79.012
ESP,1996,3307.4,1.54607493328916,117.221209498488,2516.10549126542,254328.452,6.44225861647519,300.134215177711,8.5189795596,622428740312.623,15300.0,7.9,0.23142153502425,39478150.0,0.336500503596832,29995498.37,105.322
EST,1996,2182.8,3.17683215063419,466.875736722772,3889.67796610169,18808.043,13.2825162429379,1594.29253796782,19.7681171557,4728686725.95794,3320.0,17.4,-1.47216118253599,1416000.0,-1.6437368608863,989500.8,103.599
ETH,1996,1214.0,0.258520591351125,542.019268353698,287.119975986815,3729.339,0.0634517816590079,119.782986719577,17.7110054076,8482883272.61888,150.0,157.0,2.99147194448018,58774378.0,4.42006766922783,8287187.298,59.87
FIN,1996,3438.0,0.872108860132209,268.533780946144,6069.70634146341,61385.58,11.9776741463415,529.9119833007389,8.80141416007,128222883769.091,24160.0,4.9,0.33225866445025,5125000.0,0.234491038718775,3143675.0,109.206
FRA,1996,7081.0,1.39701357471191,164.605701560598,4189.9255559465,408126.099,6.83960720608182,268.70127583966,11.9261971391,1572775612257.98,26490.0,6.3,0.398801665118706,59670985.0,0.638833784632116,44800975.538,98.708
GAB,1996,1786.8,-8.58939204162192,85.4008414984523,1278.69953452601,3534.988,3.16127757184441,211.133075093964,4.15544516901,5694067051.11915,4080.0,89.0,2.80112730701676,1118215.0,4.0401045373341,853645.331,96.461
GBR,1996,7320.3,2.24596346590374,148.984435682067,3878.05774585052,580680.451,9.98299637508929,383.51958089077,23.6190225169,1219541341653.67,20770.0,7.1,0.254626384215086,58166950.0,0.344473649917796,51815119.06,99.632
GRC,1996,3703.9,0.759547400162095,121.022769583385,2185.4622280325,80395.308,7.50726566439443,415.724449981094,6.78599518204,139293479218.573,12810.0,9.6,0.702809389307368,10709000.0,0.837625766852525,6359004.2,101.846
GTM,1996,1784.1,0.48727694084892,146.9457383766,541.265547245777,6651.938,0.64919573443587,176.247217346535,28.3960057642,15781579950.4132,1480.0,57.2,2.27778888903096,10246429.0,3.20158298752458,4457196.615,86.288
HRV,1996,4512.3,2.11010504691764,147.275828259984,1610.08411214953,18518.35,4.12068313306631,376.9225575483,7.29569391966,23341405840.2341,4710.0,9.6,-3.82017422256626,4494000.0,-3.56548971160592,2473497.6,101.211
HUN,1996,3999.5,7.28241938122699,232.030829402469,2569.69774143512,62702.033,6.0809412991922,549.078527971659,5.06412375601,45162689435.2971,4240.0,13.4,-0.17177159778914,10311238.0,-0.355990266806047,6710553.6904,101.854
IDN,1996,3944.8,2.72419798262497,240.821366095086,692.8955486192,253290.691,1.25232077089787,435.254057322022,11.0168574787,227369671349.349,1080.0,63.9,1.42248011674439,202257039.0,4.95485619978524,74592395.9832,93.055
IND,1996,2180.9,0.624718697594295,272.441450400986,418.103624320818,1002224.103,1.05635283396467,688.332464680328,5.24368068433,388343910827.918,410.0,96.6,1.76287306912228,948758852.890549,2.58653927571018,254457124.345245,75.352
IRL,1996,7434.0,3.53503392186035,135.92603684707,3131.30245690046,35008.849,9.62439938309448,417.783488878412,0.90785061663,74057237196.3206,18200.0,7.3,0.794410172130064,3637510.0,1.2049224021725,2114848.314,103.638
ITA,1996,4948.6,0.281507836164061,109.485944995481,2796.03357555379,428294.599,7.53207015834605,294.937738326496,8.13523014568,1259602980298.66,20840.0,7.0,0.0293732506779561,56862800.0,0.119019155381643,38075330.88,99.267
JOR,1996,1196.0,0.223927691428536,293.387734484722,1018.74523848885,14187.623,3.28034112939865,944.703166140845,9.41127728141,6928490840.94834,1560.0,32.8,3.05292050348228,4325045.0,3.07849268109253,3383050.199,101.638
KOR,1996,6486.4,0.417004690630598,206.816247617834,3454.73304777595,401030.454,8.80901601317957,527.3483108120511,2.1791990599,557643607433.65,12070.0,6.0,0.95346017944728,45525000.0,1.31087695003151,35728020.0,101.183
KWT,1996,6244.9,1.102950329485,214.651287571567,8986.19757757413,47674.667,29.2820351079773,699.453410008365,1.58637025019,31492937200.8801,20850.0,13.6,0.0128377156290463,1628120.0,0.0332229975261772,1597511.344,100.409
LTU,1996,2423.8,1.80855861201434,336.008726940165,2630.3173370319,15731.43,4.36378085991678,557.449259350989,4.39421422061,8426600000.0,2290.0,15.1,-0.74616895312542,3605000.0,-0.83536181124019,2424002.0,101.15
LVA,1996,2162.9,6.83391211274016,282.645717115583,1810.94861501405,9548.868,3.83334725010036,598.293719366112,6.69584336575,5585292782.56922,2260.0,21.7,-0.958856666655934,2491000.0,-1.16255241814111,1710320.6,103.621
MAR,1996,1687.9,0.208555853867965,114.9842797539,332.121965780285,31195.169,1.14169055072555,395.265833648163,1.5449276767,36638763638.8669,1270.0,66.0,1.45642210719867,27323664.0,2.07346995781089,14213770.0128,74.657
MEX,1996,2553.0,2.75919260585453,139.079692992352,1415.43472099181,354877.592,3.78099023728016,371.517635966659,4.32976556961,332908981435.719,3610.0,36.4,1.70381217428386,93858373.0,2.05740971392877,69136077.5518,97.215
MKD,1996,2454.7,0.253496037749265,224.23029275209,1444.64630770143,11741.734,5.95035481479342,923.5823294511811,4.70597927096,4422159848.93929,2090.0,22.1,0.497820685704972,1973283.0,1.35647853731287,1200150.7206,97.833
MLT,1996,3500.0,7.98463182289784,105.96102815274,1836.21052631579,2966.603,7.80685,450.50490713283,14.3138757923,3671847264.61896,9700.0,8.8,0.527705676782782,380000.0,0.857195299769622,346560.0,100.353
MNG,1996,661.7,1.18152414126595,479.126768592724,980.217763288321,8041.731,3.45826017290159,1690.38461008575,10.9391823678,1345719435.14958,550.0,78.5,0.830750756424935,2325369.0,0.760303412898549,1319879.4444,119.964
NAM,1996,273.9,3.68596348378535,132.648155524146,576.307117976455,1906.84,1.12102764590896,258.02605049114703,14.4208774722,3491458823.18463,2190.0,69.3,2.96072697368609,1700975.0,4.69064369996731,515735.62,103.145
NLD,1996,8292.8,3.97252380874005,161.381343696792,4732.30695366372,186356.94,12.0098562866533,409.560657016336,11.7802388479,417980392156.863,27370.0,6.7,0.368015370982984,15517000.0,1.46092244742614,11420512.0,96.052
NOR,1996,4025.7,1.98492809329019,132.045270717689,5181.74389408811,33179.016,7.57338872403561,192.991044087786,5.52871362153,160158299482.154,35080.0,5.5,0.480495116759542,4381000.0,1.10186686133258,3253330.6,97.237
NPL,1996,1957.8,0.423749430010865,374.456868359366,310.468653953801,2486.226,0.112306904792277,135.453583890332,14.540129582,4521580381.47139,210.0,104.3,2.48299528397701,22137784.0,6.96805190051219,2523707.376,70.893
NZL,1996,5871.7,3.3942531945464,198.231160562108,4172.06698821007,29702.7,7.95892282958199,378.15943842483,25.3487518869,68870620813.0984,16380.0,8.4,1.58266192727998,3732000.0,1.67640461049823,3186381.6,102.767
OMN,1996,2807.6,0.396654916983718,167.673476810894,2786.55616209109,15225.384,6.7406834814254,405.602388635946,9.12319949444,15277763467.7569,6410.0,30.1,1.18965994275272,2258730.0,1.16176204886276,1619057.664,95.585
PAK,1996,2048.0,1.45605449462756,235.556255970986,429.177131736216,94447.252,0.722420056598076,396.504266390368,10.2937886965,63320170084.4076,480.0,111.2,2.62766218552039,130737306.0,3.50431150673866,41940527.7648,55.6896783672347
PRT,1996,2498.1,1.11329522551275,110.172801855169,1993.5071108901,50886.959,5.0608611636002,279.692633724736,5.91949724859,120986223030.933,11880.0,9.3,0.278856850685054,10055000.0,1.56217216658135,5204468.0,102.106
PRY,1996,1989.6,1.70852030698097,195.410074382322,818.745604109966,3751.341,0.764776000733922,182.52914512034198,3.77458425594,8744408795.70206,1710.0,41.1,2.26358471918103,4905150.0,3.48450793576296,2586976.11,99.041
ROM,1996,2430.2,0.744332368309587,278.576405393115,2098.85637827318,127835.287,5.65442706121727,750.4991678217821,4.64016095678,35333677695.2593,1590.0,31.2,-0.322374345268835,22608000.0,-0.50773123054501,12185712.0,100.451
SEN,1996,758.4,0.172182345876353,157.888576152643,222.287814013751,3740.34,0.435335255074541,309.213817580278,24.0738691085,5065832118.5366,560.0,133.4,2.62660207829954,8591861.0,3.02780622729561,3433307.6556,75.111
SVK,1996,4013.5,1.28656507794646,295.077458743129,3363.45817563125,42793.89,7.96344220925517,698.635799005816,19.7787747485,27268441064.6388,4910.0,13.7,0.18844296277651,5373793.0,0.117621441963285,3034043.5278,102.188
